codice_contabilita|partita_iva|commodity|fornitore|anno_comp|mese_comp|data_emissione|data_scadenza|flg_presenza_scadenza|provenienza|volume|importo
319858|00399050087|EE|AMAIE S.P.A.|2022|01|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|412019|25452.869999999
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|11|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|38319.758|1533.4537895359
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|08|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|19888|1187.2988586957
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-16 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|3346|202.59381578947
143863|05816611007|EE|ARETI S.p.A.|2021|12|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|10609.2|474.96
143863|05816611007|EE|ARETI S.p.A.|2021|03|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1420.09|78.97
143863|05816611007|EE|ARETI S.p.A.|2021|06|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|769.23|49.88
143863|05816611007|EE|ARETI S.p.A.|2021|05|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1046.14|64.55
143863|05816611007|EE|ARETI S.p.A.|2021|04|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1384.42|84.19
143863|05816611007|EE|ARETI S.p.A.|2022|01|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|16377.85|985.1
143863|05816611007|EE|ARETI S.p.A.|2021|07|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-91.05|19.72
143863|05816611007|EE|ARETI S.p.A.|2021|09|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1718.83|189.45
143863|05816611007|EE|ARETI S.p.A.|2021|11|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|16595.83|1014.76
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-1777|112.63
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2022|01|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|268967|9416.15
449013|01791490343|EE|IRETI S.p.A.|2021|11|2022-02-10 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|2069|143.86
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|11|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-7440.403|-1135.9816163413
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|11|2022-02-17 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|227.303|18.03
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2018|09|2022-02-10 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-3100.129|-199.70156094084
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|04|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4005|265.11
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|08|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|17044|957.51
131056|00693630550|EE|ASM TERNI S.P.A.|2022|01|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|139881|6062.8
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|11494.689|875.46721863935
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2019|10|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1347.758|212.56108695652
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2019|12|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1430.758|162.48108695652
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2020|02|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-61.167|341.56384615385
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2020|01|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1731.391|188.24307692308
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|12|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|19320.913|-334.66632482265
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|11|2022-02-10 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|19500.144|768.39486955335
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2019|11|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1588.694|177.16782608696
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|07|2022-02-02 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-330.577|-23.980543478261
143863|05816611007|EE|ARETI S.p.A.|2022|01|2022-02-23 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|15440.56|-8748.61
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|11|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|3329|276.82
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|08|2022-02-02 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-426.527|-32.923494297933
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|03|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|9769.703|862.69923776896
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2020|08|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-65.388|323.12606557377
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2019|09|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-970.693|263.74655737705
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2020|09|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-63.272|477.45393442623
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|11|2022-02-15 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|38954.684|13347.750065638
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|2202|564.13
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|5240.727|250.75258387694
304637|01210690432|EE|Azienda Specializzata Settore Multiservizi S.p.A.|2021|12|2022-02-24 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|119159.611|6081.4170738296
304637|01210690432|EE|Azienda Specializzata Settore Multiservizi S.p.A.|2022|01|2022-02-24 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|135534|3860.59
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2022-02-10 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|10029.676|450.58110813573
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-17683|-839.58
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|07|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|28904|12828.936290792
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-10 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4595|-195.4
122133|00930530324|EE|ACEGASAPSAMGA S.p.A.|2022|01|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1824972.02|78325.159999998
149142|01579450220|EE|Azienda Intercomunale Rotaliana S.p.A.|2022|01|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|36074.05|1144.63
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|04|2022-02-09 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4391.495|94.107620177769
455488|02689370217|EE|EDYNA S.r.l.|2022|01|2022-02-11 00:00:00|2022-03-13 00:00:00|PRESENTE|AcuPhi|141478|5070.31
131056|00693630550|EE|ASM TERNI S.P.A.|2022|01|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|592907|9766.6699999994
449013|01791490343|EE|IRETI S.p.A.|2021|10|2022-02-25 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|-63746|-9794.7507142859
449013|01791490343|EE|IRETI S.p.A.|2021|12|2022-02-25 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|207|-50.084495981532
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|08|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1885|247.76
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|01|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-3502|-231.44
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|06|2022-02-08 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|3212.101|517.90552313516
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|03|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|3839|250.15
123390|00225170687|EE|Odoardo Zecca S.r.l.|2022|01|2022-02-17 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|141438|4937.53
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|05|2022-02-08 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|5164.271|660.77770723967
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|06|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-5433|-412.31
143863|05816611007|EE|ARETI S.p.A.|2021|08|2022-02-09 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-5277.28|-25.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|11|2022-02-01 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|17435.967|690.51209622877
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|03|2022-02-16 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|3308.703|162.43560674485
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|08|2022-02-06 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-485|-35.38
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|08|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|523|116.35865306122
143863|05816611007|EE|ARETI S.p.A.|2021|09|2022-02-09 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|755.34|474.89
143863|05816611007|EE|ARETI S.p.A.|2021|07|2022-02-09 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-4702.43|-138.82
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|03|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4483.347|337.37546182511
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|09|2022-02-06 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-478|-41.74
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2011|11|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-3412|-215.59
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|11|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|14121.083|946.19565595221
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|13636.513|270.53764373407
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|12|2022-02-15 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|53823.648|14141.469456933
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|02|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-3302|-216.36
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|12|2022-02-16 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|3856.97|201.22880434783
143863|05816611007|EE|ARETI S.p.A.|2021|09|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|3244.51|318.11
143863|05816611007|EE|ARETI S.p.A.|2021|10|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|6665.09|490.91
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-14530|-261.91
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|10|2022-02-06 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|103.837|-40.757934782609
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|03|2022-02-06 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-1173.1|-105.86911111111
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|02|2022-02-16 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|2682.8|117.59262272943
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|07|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|13202|859.14885869565
426906|01341400198|EE|LD RETI S.r.l.|2022|01|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|287254.72|12304.9
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|12|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-1395.068|117.5626253094
449013|01791490343|EE|IRETI S.p.A.|2021|10|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|101355|10895.48
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|09|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4682|374.54
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|03|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-4344.071|-474.4776367564
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|21147.973|12907.990332422
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2022-02-09 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|8812.102|626.69986308186
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|14454|12151.939712799
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|12|2022-02-16 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|28069.843|1215.6735209188
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|07|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|10040|441.60959501558
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|03|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-1041.097|174.54298768891
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2022-02-16 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|2123.365|-293.31281925441
383398|03178060236|EE|MEGARETI S.p.A.|2022|01|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|146826|6407.73
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|12|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|482.036|-33.343812970564
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|04|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4164.341|312.78084522954
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|02|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-434.392|-22.675095093503
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|06|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|7136.89|483.47421424928
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|03|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-451.167|-32.592078324226
143863|05816611007|EE|ARETI S.p.A.|2021|11|2022-02-23 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-16.78|-30.37
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|05|2022-02-10 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4008.426|-610.82635447439
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|05|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|7798.769|530.02117105078
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|12|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|40081.41|3361.2947540984
384916|06572251004|EE|AEROPORTI DI ROMA S.p.A.|2022|01|2022-02-18 00:00:00|2022-03-20 00:00:00|PRESENTE|AcuPhi|236449.35|2831.36
148987|12883450152|EE|UNARETI S.p.A.|2022|01|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|441001.36|20331.52
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|12|2022-02-09 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|17993.784|-90.456518327152
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|02|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|18943.298|7469.4907048481
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|07|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|165|74.95
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|09|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-4682|-374.54
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|06|2022-02-10 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|247.117|-869.54680037295
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|18036|1187.8872826087
143863|05816611007|EE|ARETI S.p.A.|2021|10|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|3036.62|180.53
143863|05816611007|EE|ARETI S.p.A.|2022|01|2022-02-25 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|18577.47|-193918.4
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|06|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|11125.042|925.27521552169
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|07|2022-02-16 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|6781|300.35927631579
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|04|2022-02-06 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-552.215|-74.875859290358
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|08|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|8596|401.85959501558
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|7643|320.32831775701
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|12|2022-02-17 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-22805.532|7772.5933446986
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|12|2022-02-06 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-388.212|-142.07563970064
150090|01013210073|EE|DEVAL S.P.A.|2022|01|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|130985|4051.81
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-09 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4332|2763.71
449013|01791490343|EE|IRETI S.p.A.|2021|11|2022-02-25 00:00:00|2022-03-31 00:00:00|PRESENTE|AcuPhi|11641|-22.6
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|07|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|8404|557.07
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|07|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|5079|400.01
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|01|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|4499.756|306.83205442458
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|11|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|38321.258|1596.8442953327
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2011|09|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-5285|-318.05
425912|01300290192|EE|ASPM SORESINA SERVIZI S.r.l.|2022|01|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|73874|1964.38
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|12|2022-02-02 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|400313.259|17391.294011203
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|01|2022-02-17 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-376.468|-18.317333333333
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|02|2022-02-11 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|3459.37|211.7662477984
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|11|2022-02-18 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|45171.614|13930.767711177
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|08|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-14386|-379.46
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2019|11|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-858.618|-43.267466143977
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|04|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-4005|-265.11
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|10|2022-02-21 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-12359.51|-1085.5120588361
143863|05816611007|EE|ARETI S.p.A.|2021|07|2022-02-14 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|2646.87|910.04
143863|05816611007|EE|ARETI S.p.A.|2021|06|2022-02-14 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-3399.52|319.1
143863|05816611007|EE|ARETI S.p.A.|2021|08|2022-02-14 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|2421.06|1089.86
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|07|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|-14167|-453.84
143863|05816611007|EE|ARETI S.p.A.|2021|07|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1774.29|92.54
143863|05816611007|EE|ARETI S.p.A.|2021|06|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|1677.25|118.25
143863|05816611007|EE|ARETI S.p.A.|2021|04|2022-02-23 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|415.66|35.02
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|11|2022-02-17 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-428.783|-11.413913043478
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-22 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|12902|2657.09
143863|05816611007|EE|ARETI S.p.A.|2021|05|2022-02-14 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|-4814.11|12.1
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2011|10|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-4082|-258.38
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|08|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-4801|-378.25
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2012|03|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-3839|-250.15
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2011|09|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|5285|318.05
148987|12883450152|EE|UNARETI S.p.A.|2022|01|2022-02-24 00:00:00|2022-03-28 00:00:00|PRESENTE|AcuPhi|171299.28|-117768.06
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|09|2022-02-01 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|5933|405.89
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|05|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-1584.451|-45.490941072389
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|07|2022-02-28 00:00:00|2022-04-11 00:00:00|PRESENTE|AcuPhi|602|61.178653061224
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|08|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|2774|192.95
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2021|03|2022-02-04 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-1298.707|-34.633177831585
143863|05816611007|EE|ARETI S.p.A.|2021|10|2022-02-23 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|34.840000000001|-15.03
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|03|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-435.004|-23.27648096202
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2011|11|2022-02-05 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|3412|215.59
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|12|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|1353.641|103.42058088162
140965|05779711000|EE|E-DISTRIBUZIONE S.P.A.|2020|06|2022-02-03 00:00:00|2022-03-14 00:00:00|PRESENTE|AcuPhi|-499.738|-26.476914069537
